-0.887944,1.29278,-0.277667
-0.877304,1.30099,-0.290878
-0.862457,1.31224,-0.309231
-0.851935,1.32011,-0.322167
-0.845789,1.32463,-0.329719
-0.845218,1.32508,-0.330461
-0.839293,1.32942,-0.337694
-0.821141,1.3425,-0.359696
-0.804732,1.3541,-0.379376
-0.787392,1.36608,-0.400019
-0.779096,1.37171,-0.40985
-0.756088,1.38708,-0.436806
-0.73988,1.39765,-0.455659
-0.73364,1.40169,-0.462848
-0.725725,1.40671,-0.471995
-0.727573,1.40558,-0.469836
-0.725262,1.40703,-0.47253
-0.719867,1.41043,-0.478754
-0.714973,1.41352,-0.484351
-0.722712,1.40867,-0.475468
-0.723695,1.40808,-0.474336
-0.713441,1.41456,-0.486117
-0.724337,1.40775,-0.473614
-0.739292,1.39817,-0.456376
-0.736218,1.40017,-0.459925
-0.754294,1.38841,-0.438945
-0.74655,1.3935,-0.447952
-0.742687,1.39604,-0.452418
-0.725631,1.407,-0.472104
-0.709455,1.4172,-0.490659
-0.716301,1.41293,-0.482807
-0.693609,1.42699,-0.508685
-0.706661,1.41894,-0.493837
-0.701796,1.42195,-0.499375
-0.716416,1.41281,-0.482715
-0.718622,1.41139,-0.480191
-0.705327,1.41964,-0.495456
-0.682072,1.43384,-0.521783
-0.699513,1.42313,-0.502069
-0.655336,1.44954,-0.551778
-0.661126,1.44606,-0.545338
-0.694719,1.42587,-0.50748
-0.664856,1.44373,-0.541111
-0.684927,1.43157,-0.518573
-0.735021,1.40028,-0.461407
-0.810467,1.34962,-0.372628
-0.850778,1.32058,-0.323855
-0.883524,1.29592,-0.283576
-0.905121,1.27908,-0.256626
-0.922589,1.26513,-0.234622
-0.939075,1.25169,-0.213674
-0.955352,1.23816,-0.192785
-0.965567,1.22953,-0.179604
-0.978135,1.21876,-0.163272
-0.989333,1.20901,-0.14868
-1.00325,1.19673,-0.130358
-1.01073,1.19002,-0.12039
-1.0182,1.18328,-0.110479
-1.01796,1.18349,-0.110818
-1.0174,1.184,-0.111545
-1.01767,1.18376,-0.111171
-1.01852,1.18299,-0.110054
-1.01858,1.18293,-0.109985
-1.01938,1.1822,-0.108903
-1.0175,1.1839,-0.111395
-1.01511,1.18606,-0.114577
-1.01823,1.18325,-0.110476
-1.01791,1.18353,-0.110876
-1.01772,1.18371,-0.11114
-1.0157,1.18552,-0.113821
-1.01871,1.18281,-0.109792
-1.01644,1.18486,-0.112841
-1.01513,1.18605,-0.114604
-1.01573,1.18551,-0.113792
-1.01484,1.18631,-0.114991
-1.01417,1.18691,-0.115841
-1.00896,1.19159,-0.122783
-1.00898,1.19157,-0.122805
-1.00849,1.19202,-0.123411
-1.00646,1.19383,-0.126083
-1.00241,1.19744,-0.131468
-0.998106,1.20126,-0.137176
-0.999646,1.19992,-0.135088
-0.998182,1.20122,-0.137002
-0.994608,1.20438,-0.141753
-0.999079,1.20045,-0.135858
-0.998569,1.20091,-0.136533
-1.0049,1.1953,-0.12812
-1.00676,1.19364,-0.125704
-1.01013,1.19063,-0.121183
-1.00895,1.19168,-0.122762
-1.01046,1.19033,-0.120716
-1.01078,1.19005,-0.1203
-1.00795,1.19258,-0.124061
-1.00836,1.19222,-0.123511
-1.00676,1.19364,-0.125671
-1.00902,1.19162,-0.122657
-1.00852,1.19206,-0.123347
-1.0032,1.1968,-0.130445
-1.00358,1.19646,-0.129954
-1.00216,1.1977,-0.131834
-1.00481,1.19534,-0.128362
-1.00571,1.19452,-0.127164
-1.00444,1.19563,-0.128848
-1.00214,1.19767,-0.131948
-1.00683,1.19349,-0.125737
-1.01017,1.1905,-0.121334
-1.01172,1.1891,-0.119295
-1.0172,1.18415,-0.111936
-1.02535,1.17673,-0.101044
-1.03143,1.17115,-0.0928827
-1.0371,1.1659,-0.0852128
-1.04087,1.16239,-0.0801408
-1.04529,1.15826,-0.0741969
-1.04743,1.15624,-0.0713252
-1.05232,1.15163,-0.064672
-1.05588,1.14823,-0.0598621
-1.05806,1.14613,-0.0569345
-1.0607,1.14359,-0.0533353
-1.06435,1.14007,-0.0483738
-1.06432,1.14007,-0.0484519
-1.06331,1.14101,-0.0498594
-1.06481,1.13955,-0.0478417
-1.06518,1.13914,-0.0472783
-1.06227,1.14188,-0.0512773
-1.06286,1.14127,-0.0505002
-1.06188,1.14217,-0.0517936
-1.05814,1.14571,-0.0570024
-1.05681,1.14693,-0.0587557
-1.05467,1.14893,-0.0616881
-1.05395,1.14958,-0.0626486
-1.05382,1.14968,-0.0628161
-1.05247,1.15093,-0.064728
-1.0508,1.15246,-0.0668972
-1.04779,1.15526,-0.0709441
-1.04938,1.15376,-0.0688473
-1.04817,1.15487,-0.0705119
-1.04952,1.1536,-0.0688075
-1.04959,1.15351,-0.0687974
-1.05108,1.15211,-0.0668989
-1.05118,1.15202,-0.066921
-1.05418,1.1492,-0.0630714
-1.05709,1.14646,-0.0593355
-1.05796,1.14562,-0.0583119
-1.0602,1.14351,-0.0554868
-1.05987,1.14383,-0.0561126
-1.0614,1.14238,-0.0541981
-1.06265,1.1412,-0.0526509
-1.06451,1.13943,-0.0503685
-1.06555,1.13843,-0.0490206
-1.06728,1.13677,-0.0468087
-1.06803,1.13605,-0.0458817
-1.06947,1.13467,-0.0440652
-1.06896,1.13517,-0.0449425
-1.06894,1.13519,-0.0452431
-1.06927,1.13488,-0.0449544
-1.07039,1.13381,-0.0436378
-1.07109,1.13313,-0.0427257
-1.07099,1.13323,-0.0430455
-1.06889,1.13524,-0.0459453
-1.06913,1.13501,-0.0457146
-1.07001,1.13418,-0.0445614
-1.07034,1.13386,-0.0440692
-1.07132,1.13292,-0.0426252
-1.07075,1.13343,-0.043184
-1.07073,1.13347,-0.0429529
-1.06982,1.13435,-0.0439093
-1.06717,1.13687,-0.0470923
-1.06635,1.13764,-0.0476113
-1.06191,1.14181,-0.0528242
-1.05364,1.14958,-0.0632607
-1.05791,1.14563,-0.0574293
-1.06207,1.14176,-0.0517533
-1.0596,1.14423,-0.055238
-1.04885,1.15455,-0.0699942
-1.04043,1.16253,-0.0813317
-1.02449,1.17725,-0.102715
-0.999174,1.19997,-0.136392
-0.989612,1.20839,-0.148963
-0.985313,1.21214,-0.154605
-0.980594,1.21624,-0.160775
-0.967166,1.22775,-0.178221
-0.956244,1.23698,-0.192344
-0.945753,1.24571,-0.205855
-0.939014,1.25124,-0.214547
-0.942066,1.24874,-0.210654
-0.958543,1.23507,-0.189495
-0.952396,1.2402,-0.197429
-0.944186,1.24698,-0.20798
-0.941564,1.24915,-0.211318
-0.93549,1.25415,-0.21902
-0.933747,1.25559,-0.221225
-0.931511,1.25742,-0.224042
-0.938119,1.25205,-0.215634
-0.940018,1.25049,-0.213177
-0.941793,1.24902,-0.21095
-0.936484,1.25336,-0.217729
-0.935912,1.25382,-0.218487
-0.93648,1.25338,-0.217756
-0.928818,1.25962,-0.227456
-0.932989,1.25626,-0.222146
-0.928644,1.25978,-0.227684
-0.925407,1.26238,-0.231808
-0.915531,1.27028,-0.244301
-0.909778,1.27484,-0.251555
-0.919052,1.26747,-0.239858
0.952091,-1.26357,-0.215327
0.96898,-1.25055,-0.195707
-1.12023,1.07211,0.0370623
0.033845,-1.72559,1.22339
-0,-0,-0
0.521168,-1.54474,-0.726436
0.556327,-1.52611,-0.685105
0.541448,-1.53373,-0.701639
0.527516,-1.54069,-0.718246
0.536846,-1.53608,-0.707865
0.512112,-1.54827,-0.733269
0.389909,-1.60369,-0.859082
-1.33492,0.823313,0.355658
-1.31455,0.846338,0.330937
-0.332052,-1.79005,-1.52191
-0.884276,1.28791,-0.276093
0.739948,-1.42389,-0.5385
0.23599,-1.66316,-1.01318
0.257619,-1.65344,-0.987219
-1.59846,0.359386,0.856086
0.651104,-1.4751,-0.608074
0.176692,-1.68299,-1.07072
-0.315751,-1.7783,-1.47946
1.72035,-0.0675895,-1.24482
0.224973,-1.66593,-1.02047
0.286462,-1.64762,-0.974803
0.232664,-1.66519,-1.01959
0.474472,-1.56585,-0.781586
1.75793,-0.404018,-1.49293
0.28406,-1.64572,-0.965597
0.738023,1.39086,0.44835
0.30945,-1.63698,-0.943948
-1.75002,-0.223396,1.37275
-1.70845,-0.00997912,1.19596
0.465319,-1.57005,-0.789841
0.279366,-1.64735,-0.969816
1.76206,-0.749809,-1.74927
1.36189,0.786935,-0.397955
0.0398737,-1.71937,-1.18656
1.06245,-1.28618,-0.973466
0.343451,-1.6238,-0.91174
-1.7622,-0.332037,1.45732
0.347381,-1.62238,-0.907933
0.23946,-1.6629,-1.01316
0.245079,-1.66089,-1.00781
0.354582,-1.61935,-0.900409
0.712027,-1.44185,-0.568006
0.345205,-1.62316,-0.909824
0.33066,-1.62901,-0.924133
0.366896,-1.61419,-0.887288
0.373637,-1.61137,-0.881258
0.370291,-1.61287,-0.884409
0.362897,-1.61598,-0.892066
-0.154331,1.75599,1.38362
0.346783,-1.62286,-0.908769
0.356907,-1.61866,-0.898698
0.384724,-1.60669,-0.870488
0.3962,-1.60175,-0.858722
0.421061,-1.59063,-0.832762
0.411356,-1.59509,-0.843673
0.417438,-1.59236,-0.837184
0.426926,-1.58808,-0.827793
0.437305,-1.58337,-0.816798
0.446723,-1.57893,-0.807053
0.445894,-1.5793,-0.807835
0.448992,-1.57785,-0.804296
0.427294,-1.58683,-0.827481
0.428023,-1.58645,-0.826892
0.439048,-1.58131,-0.815434
0.435867,-1.58272,-0.818349
0.431259,-1.58474,-0.823411
0.433973,-1.58338,-0.82092
0.430795,-1.58479,-0.82418
0.436164,-1.58234,-0.818107
0.427024,-1.58658,-0.827496
0.422287,-1.58872,-0.833108
0.397652,-1.59984,-0.858843
0.395836,-1.60075,-0.860716
0.396999,-1.60028,-0.859445
0.399254,-1.59934,-0.85685
0.402991,-1.59784,-0.852898
0.403762,-1.59752,-0.85213
0.407983,-1.59574,-0.847708
0.737156,-1.41823,-0.469958
-1.60766,-1.27288,2.0108
1.02626,-1.20351,-0.14109
1.05447,-1.17787,-0.106858
1.02574,-1.20072,-0.151354
0.514177,-1.52611,-0.752288
1.04972,-1.18224,-0.11188
0.988602,-1.2319,-0.203993
-1.74089,-0.93253,1.86791
1.03429,-1.19649,-0.131331
1.044,-1.18744,-0.120193
1.05883,-1.17329,-0.104027
1.04638,-1.18524,-0.117169
1.05672,-1.1743,-0.111057
-1.53214,-1.5509,-2.20173
1.04117,-1.19019,-0.122798
-1.69806,-1.14353,1.98716
1.02165,-1.20441,-0.156248
1.03919,-1.1895,-0.135794
-1.72717,-0.312374,-1.40803
1.05691,-1.17408,-0.107163
1.06566,-1.16657,-0.0970416
1.0541,-1.17816,-0.105749
-1.76754,-0.601395,1.65335
1.00976,-1.21451,-0.175395
-1.63688,-0.154874,-0.945478
1.06662,-1.16596,-0.0941439
1.04166,-1.1873,-0.132378
1.0677,-1.16489,-0.0930809
-1.75933,-0.773656,1.76889
1.04077,-1.18811,-0.133369
-1.69872,-1.15099,1.99274
-1.63885,-1.3725,2.10737
1.04432,-1.18744,-0.117599
1.07366,-1.1596,-0.0808682
-1.76861,-0.582891,1.64093
1.06235,-1.17068,-0.0938434
1.05741,-1.17521,-0.101895
-1.55787,-1.5024,-2.18201
1.06612,-1.16696,-0.0897129
1.04441,-1.1848,-0.124581
1.06187,-1.17106,-0.0963067
-1.64743,-0.160486,-1.00532
-1.7204,-1.05287,1.93863
1.04301,-1.18873,-0.118079
-1.69292,-1.18412,2.01186
1.07026,-1.1629,-0.0874087
-1.66388,-1.29013,2.06656
1.07316,-1.15952,-0.0873632
1.07674,-1.15682,-0.0791769
1.06632,-1.16564,-0.0973145
-1.65381,-1.32693,2.0855
-1.71507,-0.183104,-1.305
-1.41753,-1.59422,-2.15073
-1.56029,-1.53987,-2.21304
-1.69327,-1.18239,2.01098
-1.0087,-1.70061,-1.93712
-1.65778,-0.146921,-1.05166
1.04788,-1.18427,-0.111455
-1.73194,-0.986872,1.90024
0.710378,-1.42593,-0.535265
-1.54984,-1.53894,-2.2044
1.07642,-1.15682,-0.0808488
-1.65765,-1.31109,2.07711
1.04641,-1.18558,-0.114216
-1.57776,-1.43441,-2.14456
1.0658,-1.16732,-0.0892695
1.06903,-1.16427,-0.0874129
-1.55697,-1.51755,-2.19282
-1.70201,-1.14571,1.99116
1.07057,-1.16267,-0.0863187
-1.69731,-0.614334,-1.55613
-1.70845,-1.1088,1.96985
-1.55938,-1.53167,-2.2056
1.0725,-1.1604,-0.0864181
-1.66947,-1.27068,2.05677
-1.64823,-1.34451,2.09416
-1.68447,-1.21026,2.02471
-1.68141,-0.0815952,-1.14078
0.19281,-1.647,-1.06257
-1.63554,0.253337,0.95701
1.06968,-1.16272,-0.0915741
1.03286,-1.19787,-0.131279
-1.68334,-0.0797395,-1.14933
0.391266,-1.57986,-0.874366
-1.5528,-1.53718,-2.20509
1.06824,-1.16395,-0.0937254
1.05854,-1.17418,-0.0997112
0.989137,-1.23166,-0.201446
1.06795,-1.16424,-0.0940642
1.05245,-1.17778,-0.112782
1.05216,-1.18014,-0.107469
-1.76311,-0.378881,1.49343
1.06832,-1.16462,-0.0897206
-1.64739,-1.34785,2.09588
-1.45575,0.645296,0.547564
1.07427,-1.15847,-0.0813041
1.07466,-1.15832,-0.0800088
1.07356,-1.15969,-0.0831164
1.05881,-1.17389,-0.0994159
-1.67568,-1.24426,2.04253
-1.51616,-1.56086,-2.19794
-1.74284,-0.913873,1.85655
1.07561,-1.15727,-0.0792086
1.06722,-1.16609,-0.0866725
1.05705,-1.17569,-0.100793
-1.64931,-1.33538,2.08839
1.05833,-1.17254,-0.104482
1.0734,-1.16001,-0.0823288
-1.55244,-1.53557,-2.20353
-1.72916,-1.00305,1.90977
-1.64893,-1.34116,2.09216
-1.44996,0.653953,0.536544
1.068,-1.16527,-0.0858505
-1.54957,-1.53715,-2.20266
1.04005,-1.19152,-0.12082
-1.76088,-0.388452,1.49955
1.0756,-1.15796,-0.0764543
1.06514,-1.16813,-0.0907445
-1.61143,0.266598,0.871289
1.03845,-1.19309,-0.122817
1.08377,-1.14972,-0.0721519
1.05309,-1.17956,-0.104901
-1.68536,-1.2141,2.0278
-1.74477,-0.900222,1.84823
1.04339,-1.18861,-0.116477
-1.72564,-1.02349,1.92166
1.08644,-1.14748,-0.0668529
-1.54837,-1.54184,-2.20561
1.083,-1.15045,-0.0681405
1.08013,-1.15295,-0.0728724
-1.68522,-1.20968,2.02462
-1.75615,-0.325493,1.45194
-1.5505,-1.52822,-2.19635
1.07871,-1.15517,-0.0716159
1.08017,-1.1538,-0.0726279
-1.72823,-1.00944,1.91355
-1.65483,-0.148093,-1.03803
-1.6365,-1.3829,2.11293
1.06812,-1.16546,-0.08629
-1.54994,-1.52848,-2.19617
1.04177,-1.19012,-0.118026
-1.67416,-0.138175,-1.13167
-1.54595,-1.54888,-2.20983
0.866952,-1.32468,-0.352008
1.07955,-1.15439,-0.0734596
-1.64712,-1.3435,2.09251
1.03375,-1.19733,-0.128599
-1.70487,-1.13151,1.98322
-1.55704,-1.52575,-2.19925
-1.55853,-1.52584,-2.20037
1.04389,-1.18814,-0.115816
1.05506,-1.17774,-0.102258
-1.70522,-1.12562,1.97939
-1.64764,-1.34942,2.09691
1.08006,-1.15392,-0.0730298
-1.32174,0.845896,0.256424
1.03271,-1.1983,-0.129824
1.08486,-1.14923,-0.0676608
-1.5787,-1.53379,-2.22156
1.09205,-1.14215,-0.060252
1.06913,-1.16432,-0.0860764
1.04567,-1.18642,-0.113531
1.03184,-1.19903,-0.1313
-1.54161,-1.53634,-2.19592
-1.66023,-1.30489,2.07453
1.06903,-1.1636,-0.0876374
-1.70655,-1.10815,1.96836
-1.67742,-1.24216,2.04224
-1.51459,-1.55921,-2.19527
-1.61527,0.0155327,-0.766979
-1.31686,0.849594,0.213287
-1.57449,0.40459,0.806154
1.05782,-1.17329,-0.108476
1.02801,-1.20222,-0.137583
-1.69149,-0.0883127,-1.18609
-1.70184,0.0242133,1.16622
1.06154,-1.17088,-0.0988341
-1.72527,-1.02321,1.92141
-1.64364,-0.145342,-0.977417
-1.55567,-1.53212,-2.20305
1.06295,-1.16945,-0.0979793
1.04616,-1.18544,-0.116614
-1.76199,-0.362412,1.48093
-1.5753,-1.47986,-2.17741
-1.63538,0.255716,0.954532
1.04644,-1.1852,-0.11527
-1.70022,-1.14859,1.9924
0.950906,-1.26376,-0.221139
0.952277,-1.26259,-0.219321
0.952704,-1.26224,-0.218771
0.952238,-1.26258,-0.21937
0.952632,-1.26226,-0.218862
0.952781,-1.26215,-0.218684
0.954184,-1.26101,-0.216886
0.954296,-1.26092,-0.216743
0.954859,-1.26047,-0.216031
0.953987,-1.26119,-0.217138
0.954037,-1.26116,-0.21708
0.954244,-1.261,-0.2168
0.954519,-1.26078,-0.216427
0.954465,-1.26084,-0.216491
0.954147,-1.26109,-0.216863
0.954019,-1.26118,-0.216982
0.953641,-1.26144,-0.217451
0.953598,-1.26147,-0.21747
0.953146,-1.26182,-0.218034
0.95321,-1.26175,-0.217936
0.952587,-1.26226,-0.218717
0.953623,-1.26142,-0.217375
0.954916,-1.26037,-0.215708
0.955173,-1.26015,-0.215373
0.95532,-1.26003,-0.215173
0.954784,-1.26045,-0.215879
0.954321,-1.26082,-0.216468
0.954514,-1.26066,-0.216225
0.954601,-1.26059,-0.216109
0.954243,-1.26088,-0.216569
0.953621,-1.2614,-0.217353
0.953414,-1.26157,-0.217632
0.954376,-1.26079,-0.216408
0.954456,-1.26073,-0.216298
0.954679,-1.26056,-0.216021
0.9551,-1.2602,-0.215482
0.954032,-1.26107,-0.216861
0.954432,-1.26075,-0.216353
0.954431,-1.26075,-0.216355
0.954884,-1.26038,-0.215755
0.95482,-1.26042,-0.215846
0.955293,-1.26004,-0.21524
0.95545,-1.25992,-0.215041
0.955764,-1.25967,-0.214645
0.955792,-1.25965,-0.214614
0.956701,-1.25891,-0.213428
0.956522,-1.25905,-0.213679
0.956186,-1.25933,-0.214102
0.955338,-1.26003,-0.215177
0.955261,-1.26008,-0.215265
0.955469,-1.25992,-0.214995
0.955777,-1.25965,-0.214613
0.95508,-1.26024,-0.215492
0.955633,-1.25978,-0.214787
0.95631,-1.25924,-0.213929
0.95648,-1.25909,-0.213701
0.9561,-1.2594,-0.214188
0.95555,-1.25985,-0.214911
0.956659,-1.25894,-0.213475
0.956319,-1.2592,-0.213926
0.956311,-1.25922,-0.213913
0.956661,-1.25893,-0.213464
0.956177,-1.25933,-0.214088
0.956687,-1.25891,-0.213417
0.957329,-1.25838,-0.212606
0.957365,-1.25835,-0.212582
0.956407,-1.25914,-0.213793
0.956363,-1.25917,-0.213853
0.956581,-1.25898,-0.213578
0.956633,-1.25896,-0.213511
0.956502,-1.25905,-0.213685
0.954994,-1.26029,-0.215618
0.954658,-1.26056,-0.216034
0.954633,-1.26059,-0.216066
0.95482,-1.26043,-0.215816
0.954722,-1.26051,-0.215946
0.954663,-1.26055,-0.216045
0.95407,-1.26104,-0.21679
0.954868,-1.26038,-0.215771
0.954862,-1.26039,-0.215781
0.954088,-1.26102,-0.216751
0.954056,-1.26106,-0.216795
0.954753,-1.26048,-0.215904
0.95542,-1.25994,-0.215033
0.954648,-1.26056,-0.216038
0.954511,-1.26066,-0.216219
0.954522,-1.26064,-0.216223
0.954447,-1.26071,-0.216281
0.954372,-1.26076,-0.216378
0.954126,-1.26096,-0.216697
0.954357,-1.26077,-0.216411
0.95475,-1.26045,-0.215884
0.956069,-1.25936,-0.2142
0.955729,-1.25965,-0.214624
0.955953,-1.25947,-0.214349
0.956035,-1.25938,-0.21426
0.956292,-1.25918,-0.213923
0.957018,-1.25858,-0.212975
0.956648,-1.25889,-0.213452
0.956297,-1.25919,-0.213896
0.956322,-1.25916,-0.21387
0.956993,-1.25862,-0.213016
0.95725,-1.25842,-0.212672
0.957224,-1.25842,-0.2127
0.956897,-1.25867,-0.213119
0.956152,-1.25929,-0.214071
0.957051,-1.25855,-0.212928
0.957687,-1.25804,-0.212108
0.957748,-1.25798,-0.212033
0.95773,-1.25799,-0.212061
0.957353,-1.25831,-0.212536
0.957742,-1.258,-0.212058
0.95809,-1.25772,-0.211604
0.958436,-1.25741,-0.211169
0.958118,-1.25767,-0.211553
0.957837,-1.2579,-0.211904
0.958206,-1.25759,-0.211454
0.957827,-1.25791,-0.211907
0.957582,-1.2581,-0.212255
0.957689,-1.25803,-0.212105
0.958016,-1.25776,-0.211703
0.958744,-1.25717,-0.210804
0.957622,-1.2581,-0.212259
0.95724,-1.25843,-0.212786
0.957807,-1.258,-0.212052
0.957614,-1.25818,-0.212299
0.957768,-1.25804,-0.212125
0.958352,-1.25757,-0.211381
0.95849,-1.25746,-0.211207
0.958758,-1.25727,-0.210868
0.958359,-1.25764,-0.211402
0.957931,-1.25803,-0.211962
0.957418,-1.25848,-0.212625
0.957145,-1.25871,-0.213005
0.958369,-1.25772,-0.211446
0.958303,-1.25779,-0.211519
0.957436,-1.2585,-0.21264
0.956658,-1.25915,-0.213652
0.955767,-1.25989,-0.214793
0.95684,-1.25902,-0.213438
0.957178,-1.25876,-0.21299
0.957527,-1.25847,-0.212549
0.957756,-1.25828,-0.212276
0.957229,-1.25871,-0.212927
0.957324,-1.25863,-0.212821
0.957279,-1.25866,-0.212876
0.957904,-1.25817,-0.212056
0.958393,-1.25776,-0.21144
0.957607,-1.25841,-0.212447
0.957427,-1.25856,-0.212684
0.957319,-1.25865,-0.212833
0.957359,-1.25861,-0.212783
0.955526,-1.26012,-0.215114
0.95653,-1.25928,-0.213866
0.956981,-1.25892,-0.213282
0.957482,-1.25852,-0.212642
0.95646,-1.25937,-0.213937
0.956558,-1.2593,-0.213815
0.95649,-1.25935,-0.213897
0.957167,-1.25879,-0.21305
0.957345,-1.25864,-0.212823
0.95731,-1.25867,-0.212857
0.957418,-1.25858,-0.212707
0.9579,-1.25819,-0.212091
0.957998,-1.2581,-0.211979
0.957037,-1.25887,-0.213195
0.957486,-1.2585,-0.212625
0.95842,-1.25774,-0.211418
0.95865,-1.25754,-0.211113
0.95821,-1.25789,-0.211665
0.958477,-1.25765,-0.211318
0.958844,-1.25734,-0.210833
0.959756,-1.25656,-0.209656
0.960246,-1.25613,-0.209018
0.961814,-1.25482,-0.206994
0.962889,-1.2539,-0.205581
0.963639,-1.25325,-0.204579
0.96555,-1.25162,-0.202116
0.967749,-1.24973,-0.199257
0.968356,-1.24918,-0.198427
0.971184,-1.24675,-0.194761
0.971062,-1.24676,-0.194915
0.972758,-1.24528,-0.192693
0.972872,-1.2451,-0.192509
0.973713,-1.24434,-0.19141
0.976785,-1.24172,-0.187413
0.975939,-1.24236,-0.188507
0.977785,-1.24075,-0.186094
0.976743,-1.24158,-0.187426
0.977246,-1.24108,-0.186769
0.978929,-1.23961,-0.184552
0.977463,-1.24079,-0.186423
0.98131,-1.23748,-0.181435
0.979562,-1.2389,-0.183664
0.979477,-1.23891,-0.183752
0.979609,-1.23871,-0.183565
0.976411,-1.24132,-0.187712
0.972485,-1.24455,-0.192794
0.974913,-1.24246,-0.189634
0.973443,-1.24363,-0.191541
0.969074,-1.24722,-0.197179
0.966818,-1.24903,-0.200081
0.960708,-1.25401,-0.207938
0.966882,-1.24881,-0.199969
0.967865,-1.24795,-0.198643
0.961541,-1.25309,-0.206766
0.96315,-1.25169,-0.204688
0.970936,-1.24518,-0.194585
